,ID,Title,Topic,Section,Timestamp,RSS,Link,Image,Description,Source,Rating,JsonDict
102,102,Entertainment One Earnings Drop on Film Unit Weakness,Entertainment,Entertainment_Latest,2019-05-21 14:21:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=2716B46BD05E492288208A3335555657&url=https%3a%2f%2fwww.hollywoodreporter.com%2fnews%2fentertainment-one-earnings-drop-film-unit-weakness-1212487&c=12686312508109264847&mkt=en-au,http://www.bing.com/th?id=ON.CAC8302FB9D474E2F99EB801E32054D1&pid=News,"Full-year revenue fell 9 percent at the Canadian indie studio, which trades on the London Stock Exchange. Canadian producer and distributor Entertainment One on Tuesday reported a lower full-year 2019 ...",The Hollywood Reporter,1.0,"{
    ""ID"": 102,
    ""Title"": ""Entertainment One Earnings Drop on Film Unit Weakness"",
    ""Topic"": ""Entertainment"",
    ""Section"": ""Entertainment_Latest"",
    ""Timestamp"": ""2019-05-21 14:21:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=2716B46BD05E492288208A3335555657&url=https%3a%2f%2fwww.hollywoodreporter.com%2fnews%2fentertainment-one-earnings-drop-film-unit-weakness-1212487&c=12686312508109264847&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.CAC8302FB9D474E2F99EB801E32054D1&pid=News"",
    ""Description"": ""Full-year revenue fell 9 percent at the Canadian indie studio, which trades on the London Stock Exchange. Canadian producer and distributor Entertainment One on Tuesday reported a lower full-year 2019 ..."",
    ""Source"": ""The Hollywood Reporter"",
    ""Rating"": 1.0
}"
103,103,Music is hot in Chicago this week,Entertainment,Music,2019-05-21 14:18:12,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=279C9FC695EE4C8BB936C032865C6091&url=https%3a%2f%2fwww.msn.com%2fen-us%2fnews%2fus%2fmusic-is-hot-in-chicago-this-week%2far-AABHpZI&c=1834846091119112944&mkt=en-au,http://www.bing.com/th?id=ON.2AC75C771EFBFD4121ACC3C6F3B53D2E&pid=News,"If you love to take advantage of the live music offerings near you, this week offers several great reasons to leave the house. From a saxophonis to a comedy concert, read on for a local music to-do ...",Hoodline on MSN.com.au,6.0,"{
    ""ID"": 103,
    ""Title"": ""Music is hot in Chicago this week"",
    ""Topic"": ""Entertainment"",
    ""Section"": ""Music"",
    ""Timestamp"": ""2019-05-21 14:18:12"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=279C9FC695EE4C8BB936C032865C6091&url=https%3a%2f%2fwww.msn.com%2fen-us%2fnews%2fus%2fmusic-is-hot-in-chicago-this-week%2far-AABHpZI&c=1834846091119112944&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.2AC75C771EFBFD4121ACC3C6F3B53D2E&pid=News"",
    ""Description"": ""If you love to take advantage of the live music offerings near you, this week offers several great reasons to leave the house. From a saxophonis to a comedy concert, read on for a local music to-do ..."",
    ""Source"": ""Hoodline on MSN.com.au"",
    ""Rating"": 6.0
}"
104,104,Mobile GP service House Call Doctor assures FNQ operation not affected by tax dispute,Technology,Mobile,2019-05-21 14:03:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=A66325CB02FE46D2885AAC8A8B002DFD&url=https%3a%2f%2fwww.cairnspost.com.au%2fnews%2fmobile-gp-service-house-call-doctor-assures-fnq-operation-not-affected-by-tax-dispute%2fnews-story%2f4d20e4fd4374f4d21f80b4979c3814bb&c=18408976175327505520&mkt=en-au,http://www.bing.com/th?id=ON.E6F6D26BD459ADFA27D12E69B7BD6902&pid=News,A MOBILE GP service that is experiencing tax problems has given assurances it is business as usual in the Far North. News Corp reported yesterday that House Call Doctor Pty Ltd faced being shut down ...,The Cairns Post,5.0,"{
    ""ID"": 104,
    ""Title"": ""Mobile GP service House Call Doctor assures FNQ operation not affected by tax dispute"",
    ""Topic"": ""Technology"",
    ""Section"": ""Mobile"",
    ""Timestamp"": ""2019-05-21 14:03:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=A66325CB02FE46D2885AAC8A8B002DFD&url=https%3a%2f%2fwww.cairnspost.com.au%2fnews%2fmobile-gp-service-house-call-doctor-assures-fnq-operation-not-affected-by-tax-dispute%2fnews-story%2f4d20e4fd4374f4d21f80b4979c3814bb&c=18408976175327505520&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.E6F6D26BD459ADFA27D12E69B7BD6902&pid=News"",
    ""Description"": ""A MOBILE GP service that is experiencing tax problems has given assurances it is business as usual in the Far North. News Corp reported yesterday that House Call Doctor Pty Ltd faced being shut down ..."",
    ""Source"": ""The Cairns Post"",
    ""Rating"": 5.0
}"
105,105,The Economy Is Strong and Inflation Is Low. That’s What Worries the Fed.,Business,Economy,2019-05-21 14:02:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=08EB7632A4004AA6A785AC0814539D98&url=https%3a%2f%2fwww.nytimes.com%2f2019%2f05%2f21%2fbusiness%2feconomy%2feconomy-inflation-fed.html&c=11554603866946594005&mkt=en-au,http://www.bing.com/th?id=ON.2AE15C92C8E54FAE26B791040C7668DA&pid=News,"WASHINGTON — America’s job market is booming and the economy is strong, but that combination is not raising prices the way it used to. Biscuit Head, a North Carolina restaurant chain serving up gravy ...",nytimes.com,6.0,"{
    ""ID"": 105,
    ""Title"": ""The Economy Is Strong and Inflation Is Low. That\u2019s What Worries the Fed."",
    ""Topic"": ""Business"",
    ""Section"": ""Economy"",
    ""Timestamp"": ""2019-05-21 14:02:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=08EB7632A4004AA6A785AC0814539D98&url=https%3a%2f%2fwww.nytimes.com%2f2019%2f05%2f21%2fbusiness%2feconomy%2feconomy-inflation-fed.html&c=11554603866946594005&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.2AE15C92C8E54FAE26B791040C7668DA&pid=News"",
    ""Description"": ""WASHINGTON \u2014 America\u2019s job market is booming and the economy is strong, but that combination is not raising prices the way it used to. Biscuit Head, a North Carolina restaurant chain serving up gravy ..."",
    ""Source"": ""nytimes.com"",
    ""Rating"": 6.0
}"
106,106,Wildlife Tourism And Other Dangers Facing Our Most Coveted Species,Science,Wildlife,2019-05-21 13:38:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ECD6FD0CB4D4DF7BB4D588B1132FA09&url=https%3a%2f%2fwww.wfae.org%2fpost%2fwildlife-tourism-and-other-dangers-facing-our-most-coveted-species&c=3245492313680999043&mkt=en-au,http://www.bing.com/th?id=ON.F05251118E7D491B39FB76A0FD8277AA&pid=News,"Wildlife tourism allows visitors to enjoy animals up close, in their natural habitats. But what happens when you take an even closer look at the industry? National Geographic’s Natasha Daly ...",WFAE,6.0,"{
    ""ID"": 106,
    ""Title"": ""Wildlife Tourism And Other Dangers Facing Our Most Coveted Species"",
    ""Topic"": ""Science"",
    ""Section"": ""Wildlife"",
    ""Timestamp"": ""2019-05-21 13:38:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ECD6FD0CB4D4DF7BB4D588B1132FA09&url=https%3a%2f%2fwww.wfae.org%2fpost%2fwildlife-tourism-and-other-dangers-facing-our-most-coveted-species&c=3245492313680999043&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.F05251118E7D491B39FB76A0FD8277AA&pid=News"",
    ""Description"": ""Wildlife tourism allows visitors to enjoy animals up close, in their natural habitats. But what happens when you take an even closer look at the industry? National Geographic\u2019s Natasha Daly ..."",
    ""Source"": ""WFAE"",
    ""Rating"": 6.0
}"
107,107,15 celebrities who came from famous families and are worth millions,Entertainment,Celebrities,2019-05-21 13:31:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=3912939A28AB437F94EF6B7F0017A3A2&url=https%3a%2f%2fwww.businessinsider.com%2fcelebrities-famous-parents-2019-5&c=6769566598014838936&mkt=en-au,http://www.bing.com/th?id=ON.B896911BC2B38867ED23F605C38470A3&pid=News,"Two angles facing left, which often indicate, ""return to the beginning."" Two angles facing right, which often indicate, ""advance to the end."" When you""re born to a rich and famous family, your chances ...",Business Insider,4.0,"{
    ""ID"": 107,
    ""Title"": ""15 celebrities who came from famous families and are worth millions"",
    ""Topic"": ""Entertainment"",
    ""Section"": ""Celebrities"",
    ""Timestamp"": ""2019-05-21 13:31:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=3912939A28AB437F94EF6B7F0017A3A2&url=https%3a%2f%2fwww.businessinsider.com%2fcelebrities-famous-parents-2019-5&c=6769566598014838936&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.B896911BC2B38867ED23F605C38470A3&pid=News"",
    ""Description"": ""Two angles facing left, which often indicate, \""return to the beginning.\"" Two angles facing right, which often indicate, \""advance to the end.\"" When you\""re born to a rich and famous family, your chances ..."",
    ""Source"": ""Business Insider"",
    ""Rating"": 4.0
}"
108,108,"21 Gadgets You""ll Want in Your First Apartment",Technology,Gadgets,2019-05-21 13:27:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6AC75D431D7046BBA7F8F65A3BB6D1FC&url=https%3a%2f%2fwww.pcmag.com%2ffeature%2f323830%2f21-gadgets-you-ll-want-in-your-first-apartment&c=16866710685821944088&mkt=en-au,http://www.bing.com/th?id=ON.5F322C3FE3CC9F0E38E6325CA9BB0F73&pid=News,"Getting your first post-college apartment is a major life step. Finally, a place of your own, even if you have roommates. Some things probably followed you from college, like a futon that""s seen ...",PC Magazine,6.0,"{
    ""ID"": 108,
    ""Title"": ""21 Gadgets You\""ll Want in Your First Apartment"",
    ""Topic"": ""Technology"",
    ""Section"": ""Gadgets"",
    ""Timestamp"": ""2019-05-21 13:27:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6AC75D431D7046BBA7F8F65A3BB6D1FC&url=https%3a%2f%2fwww.pcmag.com%2ffeature%2f323830%2f21-gadgets-you-ll-want-in-your-first-apartment&c=16866710685821944088&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.5F322C3FE3CC9F0E38E6325CA9BB0F73&pid=News"",
    ""Description"": ""Getting your first post-college apartment is a major life step. Finally, a place of your own, even if you have roommates. Some things probably followed you from college, like a futon that\""s seen ..."",
    ""Source"": ""PC Magazine"",
    ""Rating"": 6.0
}"
109,109,‘Game of Thrones’ Fans: We’ve Got Some Books for You,Entertainment,Books,2019-05-21 13:02:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=F71D523D204F4B11952712D90B18C6F0&url=https%3a%2f%2fwww.nytimes.com%2f2019%2f05%2f21%2fbooks%2fgame-of-thrones-books.html&c=5790498380155876067&mkt=en-au,http://www.bing.com/th?id=ON.5B338CDBA418356138FE7C8924323459&pid=News,"The “Game of Thrones” finale, which aired on Sunday, marks the end of a Twitter era. For those already feeling nostalgic, consider reading the books that the HBO show is based on — or plunge into a ...",nytimes.com,6.0,"{
    ""ID"": 109,
    ""Title"": ""\u2018Game of Thrones\u2019 Fans: We\u2019ve Got Some Books for You"",
    ""Topic"": ""Entertainment"",
    ""Section"": ""Books"",
    ""Timestamp"": ""2019-05-21 13:02:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=F71D523D204F4B11952712D90B18C6F0&url=https%3a%2f%2fwww.nytimes.com%2f2019%2f05%2f21%2fbooks%2fgame-of-thrones-books.html&c=5790498380155876067&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.5B338CDBA418356138FE7C8924323459&pid=News"",
    ""Description"": ""The \u201cGame of Thrones\u201d finale, which aired on Sunday, marks the end of a Twitter era. For those already feeling nostalgic, consider reading the books that the HBO show is based on \u2014 or plunge into a ..."",
    ""Source"": ""nytimes.com"",
    ""Rating"": 6.0
}"
110,110,From physics to data science,Science,Physics,2019-05-21 12:07:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=773D2DAB145440F594A73C84935FFC3D&url=https%3a%2f%2fwww.symmetrymagazine.org%2farticle%2ffrom-physics-to-data-science&c=17426736738858430329&mkt=en-au,http://www.bing.com/th?id=ON.E4B899ADBB1F158BCAE054CC98DDA107&pid=News,"Four physicists share their journeys through academia into industry and offer words of wisdom for those considering making a similar move. Throughout his higher education, Jamie Antonelli had always ...",Symmetry Magazine,5.0,"{
    ""ID"": 110,
    ""Title"": ""From physics to data science"",
    ""Topic"": ""Science"",
    ""Section"": ""Physics"",
    ""Timestamp"": ""2019-05-21 12:07:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=773D2DAB145440F594A73C84935FFC3D&url=https%3a%2f%2fwww.symmetrymagazine.org%2farticle%2ffrom-physics-to-data-science&c=17426736738858430329&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.E4B899ADBB1F158BCAE054CC98DDA107&pid=News"",
    ""Description"": ""Four physicists share their journeys through academia into industry and offer words of wisdom for those considering making a similar move. Throughout his higher education, Jamie Antonelli had always ..."",
    ""Source"": ""Symmetry Magazine"",
    ""Rating"": 5.0
}"
111,111,"Will ""Game of Thrones"" books end like series? ""Yes and no,"" says author George R.R. Martin",Entertainment,Books,2019-05-21 11:28:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=F71D523D204F4B11952712D90B18C6F0&url=https%3a%2f%2fwww.usatoday.com%2fstory%2flife%2ftv%2f2019%2f05%2f21%2fgame-of-thrones-author-george-r-r-martin-addresses-series-finale%2f3751621002%2f&c=5364042166013380117&mkt=en-au,http://www.bing.com/th?id=ON.29174675C642FC7B47DF6C32C036A2D8&pid=News,"Spoiler alert! The following contains details from the “Game of Thrones” series finale, Season 8 Episode 6, ""The Iron Throne."" Read our recap here. So now that ""Game of Thrones"" has ended – and not ...",USA Today,6.0,"{
    ""ID"": 111,
    ""Title"": ""Will \""Game of Thrones\"" books end like series? \""Yes and no,\"" says author George R.R. Martin"",
    ""Topic"": ""Entertainment"",
    ""Section"": ""Books"",
    ""Timestamp"": ""2019-05-21 11:28:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=F71D523D204F4B11952712D90B18C6F0&url=https%3a%2f%2fwww.usatoday.com%2fstory%2flife%2ftv%2f2019%2f05%2f21%2fgame-of-thrones-author-george-r-r-martin-addresses-series-finale%2f3751621002%2f&c=5364042166013380117&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.29174675C642FC7B47DF6C32C036A2D8&pid=News"",
    ""Description"": ""Spoiler alert! The following contains details from the \u201cGame of Thrones\u201d series finale, Season 8 Episode 6, \""The Iron Throne.\"" Read our recap here. So now that \""Game of Thrones\"" has ended \u2013 and not ..."",
    ""Source"": ""USA Today"",
    ""Rating"": 6.0
}"
112,112,Medicine Man Technologies Posts 65% Year-Over-Year Revenue Increase,Health,Medicine,2019-05-21 11:17:02,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=E44E6BAC1F314543AD59E34BD459CEEF&url=https%3a%2f%2fwww.msn.com%2fen-us%2fmoney%2fnews%2fmedicine-man-technologies-posts-65-year-over-year-revenue-increase%2far-AABH18X&c=15091779841367463225&mkt=en-au,http://www.bing.com/th?id=ON.2198D12DA29A3A9717EF56F22F93485F&pid=News,"Medicine Man reported first-quarter operating revenue of about $2 million Tuesday, a 65-percent increase from the first quarter of 2018. Load Error Product sales grew 236 percent year-over-year from ...",Benzinga on MSN.com.au,6.0,"{
    ""ID"": 112,
    ""Title"": ""Medicine Man Technologies Posts 65% Year-Over-Year Revenue Increase"",
    ""Topic"": ""Health"",
    ""Section"": ""Medicine"",
    ""Timestamp"": ""2019-05-21 11:17:02"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=E44E6BAC1F314543AD59E34BD459CEEF&url=https%3a%2f%2fwww.msn.com%2fen-us%2fmoney%2fnews%2fmedicine-man-technologies-posts-65-year-over-year-revenue-increase%2far-AABH18X&c=15091779841367463225&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.2198D12DA29A3A9717EF56F22F93485F&pid=News"",
    ""Description"": ""Medicine Man reported first-quarter operating revenue of about $2 million Tuesday, a 65-percent increase from the first quarter of 2018. Load Error Product sales grew 236 percent year-over-year from ..."",
    ""Source"": ""Benzinga on MSN.com.au"",
    ""Rating"": 6.0
}"
113,113,3 Workplace Gadgets Which Can Increase Your Productivity,Technology,Gadgets,2019-05-21 11:10:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6AC75D431D7046BBA7F8F65A3BB6D1FC&url=http%3a%2f%2fwww.youngupstarts.com%2f2019%2f05%2f22%2f3-workplace-gadgets-which-can-increase-your-productivity%2f&c=4659022485757757237&mkt=en-au,http://www.bing.com/th?id=ON.3FC902B3D01CCD10AF4038BDD842293A&pid=News,"Reduced productivity can have a significant negative impact on your business. However, thankfully there are ways to give it a boost. You’ll find lots of tools and gadgets out there designed to ...",youngupstarts.com,6.0,"{
    ""ID"": 113,
    ""Title"": ""3 Workplace Gadgets Which Can Increase Your Productivity"",
    ""Topic"": ""Technology"",
    ""Section"": ""Gadgets"",
    ""Timestamp"": ""2019-05-21 11:10:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6AC75D431D7046BBA7F8F65A3BB6D1FC&url=http%3a%2f%2fwww.youngupstarts.com%2f2019%2f05%2f22%2f3-workplace-gadgets-which-can-increase-your-productivity%2f&c=4659022485757757237&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.3FC902B3D01CCD10AF4038BDD842293A&pid=News"",
    ""Description"": ""Reduced productivity can have a significant negative impact on your business. However, thankfully there are ways to give it a boost. You\u2019ll find lots of tools and gadgets out there designed to ..."",
    ""Source"": ""youngupstarts.com"",
    ""Rating"": 6.0
}"
114,114,Home and Away actress Sam Frost launches mental health platform for girls and young women,Health,Mental Health,2019-05-21 11:06:00,Bing,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=E9A7D82FFA8C46799D69F275C375AF18&url=https%3a%2f%2fwww.perthnow.com.au%2flifestyle%2fhealth-wellbeing%2fhome-and-away-actress-sam-frost-launches-mental-health-platform-for-girls-and-young-women-ng-b881206998z&c=7137173202479129305&mkt=en-au,http://www.bing.com/th?id=ON.2819B3EE7A6AA8FA7C0684027F7FC757&pid=News,Sam Frost is using her own battles with depression and anxiety to help others. The Home And Away actress has launched a website called Believe as a “mental health platform” for young women and girls. ...,Perth Now,4.0,"{
    ""ID"": 114,
    ""Title"": ""Home and Away actress Sam Frost launches mental health platform for girls and young women"",
    ""Topic"": ""Health"",
    ""Section"": ""Mental Health"",
    ""Timestamp"": ""2019-05-21 11:06:00"",
    ""RSS"": ""Bing"",
    ""Link"": ""http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=E9A7D82FFA8C46799D69F275C375AF18&url=https%3a%2f%2fwww.perthnow.com.au%2flifestyle%2fhealth-wellbeing%2fhome-and-away-actress-sam-frost-launches-mental-health-platform-for-girls-and-young-women-ng-b881206998z&c=7137173202479129305&mkt=en-au"",
    ""Image"": ""http://www.bing.com/th?id=ON.2819B3EE7A6AA8FA7C0684027F7FC757&pid=News"",
    ""Description"": ""Sam Frost is using her own battles with depression and anxiety to help others. The Home And Away actress has launched a website called Believe as a \u201cmental health platform\u201d for young women and girls. ..."",
    ""Source"": ""Perth Now"",
    ""Rating"": 4.0
}"
